Text,Sentiment
['honestly say buy miscellany look bad smell high risk sure taste spoilt cat touch way still look cat way one look like huge primer coat sight leftover fish market sure cat moldiness care still made thing much a good deal better one'],negative
['buying firework popcorn amazon happy bought try something different foremost disappointed rather small container price disappoint penchant use canola fossil oil electric popper zea mays everta cold shoulder taste insecticide tasted every batch jounce distinctive unpleasant taste'],negative
['asin purchase probably class ago disappointed quality ineffective eat sardine scale hard bone along elusive texture dark product giving khat atomic number 5 eewzf crown prince natural skinless boneless sardine pure olive oil colour ounce can pack'],negative
['high hope ware refresh local morning news got impression good low calorie substitute ice cream thought skillful reliever taste perception similar peanut butter barely taste like chocolate daughter tasted thought tasted crying run low far never buy especially since cost much ice cream probably take suggestion reviewer use base shake tried chocolate peanut butter flavor vouch flavor'],negative
['wish would read look back purchasing deuce gallon oil health issue reek like chemical substance rubber smell smell out coming black natural rubber gasket lid called story situation fellowship sabrina assure would pay send sample tested lab unbelievable good customer service would indicate would pay product returned give broad refund let in shipping product faulty period never order anything company recommend anyone based horrible customer service lack responsibility ownership'],negative
"[""keurig brewer evaluated particular k cup keurig would business wolfgang puck french roast melange francais inexcusably terrible coffee aroma hint singed oak leave top note simply bitter mid taste like bottom ounce day old kwiki market place carafe mouth feel harsh leaf appalling coating taste go unitary immediately brush one teeth simply believe keurig capable making bad cup chocolate tried week later result usance average good filtered water problem firebrand like green mountain tulleys emeril everyone know keurig learned via word mouth shared cup usually result stunning keurig invasion life share stick offering coffee people black tiger jet fuel wp fr k cup sitting bottom draw people's republic of china cabinet get rid let know want hinder even give away sorry wolfgang puck french roast unpardonably horrible k loving cup price duped stay away wp offering""]",negative
['bought long time felt better product believe american origin purchased several bag strip wrapped apple etc realize country origin china fda regulation packaging time mandated country origin prominently displayed like font type microscopic writing one notice presence package result longer purchase dogswell product aside rawhide even worse wrongdoer since dog get much higher dose toxin use curing hide bet plenty still picked package brand named something like u rawhide back fine print build china legislator something productive cracking sneaky best intentionally deceptive worst amazon please find u ware furry kid make sick kill'],negative
['bean absolutely taste prepared add butter salt cook completely ruining wellness gene cognitive process design enjoy'],negative
['soup delicious toll purchased pack soup twenty dollar delivered month ago verbatim amazon river unluckily look like go reseller get product salary inflated price hence one ace rating last bring pay much soup'],negative
['really love kettle marque microprocessor chip rather disappointing little sour emollient allium cepa flavor'],negative
['dissolved entire tab lip ate bitterness green nada added vinegar green make tad sweeter didnt stool taste good make really sour thing more or less sweet miracle'],negative
['child seem dinner party tried terrible good either stick eb fruit veggie quick table food'],negative
['care taste texture able get rid share company'],negative
['much say product solicitation hype carefully followed direction packaging mberry miracle fruit pill result miraculous one potato bit exclude face mary magdelene sorry believer miracle unitary make tonight appearance'],negative
"[""would never grease one's palms cake look horrible fondant work trafficker bar shabby piping horrible bad cake would buy food market store flower look like red green blob possibly opine sell people""]",negative
['soup delicious toll purchased pack soup twenty dollar delivered month ago verbatim amazon river unluckily look like go reseller get product salary inflated price hence one ace rating last bring pay much soup'],negative
['wow hickory tree smoked jerkey spliff fabulously salty could even eat one half stick different people try job terrible taste like dump salt mouth avoid toll'],negative
['love niggling pack raisinets hooray serving control saw amazon thought large deal corner pack raisin pay around pack grocery store seemed corresponding really good bargain boy wrong get box pack got one six pack according amazon retail price sawbuck insane as luck would have it quick chat client service refunded purchase still disappointed find unmatchable pack'],negative
['well husband year old son sampled drink husband hat felt like ok nothing write dwelling house taste orangey natural product sure gustatory perception similar one year sure enough like as well like gummy worm sour pale yellow take review personally buy product mavin'],negative
['given recent issue product made china decided buy food ware buying anymore snack of all time swop make u buy like'],negative
['honestly know cartesian product could garnered many five star review bought senior dog class old usual joint treat pet natural vermont soft chew stock since one dog finicky glucosamine supplement take tried everything else available without success gave recommended dosage establish weight lb delighted see happily accept treat within hour though yorkie raging diarrhea eskie poo chuck forcefully unusual understand product time tested couple day nursing back health exact effect net search confirmed user likewise reported nasty gi side effect product'],negative
['chihuahua corresponding kickshaw eat enthusiasm hesitate let sit quite often'],negative
['thought would perfect answer sadly guess pressure keurig machine shoot water k cup much disposa cup every single time tried umber ground spewed flyspeck hole lid disposa cup inside k cup sits keurig yes used properly issue least keurig motorcar seems lid suggested intention flaw keurig car either case disposa cupful answer gravid barren money ever recommend'],negative
['others noted overpriced grocery particular even factoring would yield tax well deal purchase annie mac cheese local food market stock price workplace box give high price'],negative
['got keurig week ago wanted get hot deep brown alternative burnt umber super high expectation absolutely awful strong plastic chemical taste k cup tried tried putting milk help disguise chemical taste nix supporter cause gave m cup star boyfriend tolerate trustfulness eat anything opinion good yet drink mug read hot chocolate k cup better purchase regular mix way'],negative
['hoping good idea however tried still see tasted bitter like contrived sweetner honest stuff and nonsense'],negative
['vainglorious fan buy plus eats really quick stroke division'],negative
['problem order case good one half time best kettle chip best get case bad potato mealy old throw order expensive made good fresh potato best last pillow slip incite write potato wyrd similar almost sour going bad even wrote company make want best kettle chip try one get best try make ordering creeping using soured potato either noticing caring'],negative
"[""omg rip live tx grease one's palms pack faygo buck really good soda product great way overprice frustrated""]",negative
['two aunt gussie cookie comprise daily fat tolerance cooky full grime fall aside may sugar detached gluten free make for the most part fat even give grandchild'],negative
['never taken meter write review case others need warned expected get intersection alike seen store obviously replica slider bottom tray supposed keep tray straight slide broke even got package something fix unless solder gun even pasty pulling tray roller metal metal work well without kind lubrication love virago product inferior best'],negative
"[""professional overly sweet like succus drink caffeine corn sweetener matter con expensive size ounce taste orangeness tangerine juice lot calorie grew eating orange tangerine grandparent tree surprised taste flavor drink looked ingredient list juice used smallest measure probably keep cost stick sobe low cal drink nutritionist's calorie vitamin water cheaper rather save daily allotment kilogram calorie something feel""]",negative
['bread good taste rise properly pretend loaf checked temp body of water suggested bad resultant raising temp degree got rise loaf of bread moderately expensive quality buy'],negative
['decided give try since i good friend son raved good bad idea almost ordered two since estimable price glad care concept nice chip crunchy better taste funny funny aftertaste enjoyable slowly mean lento create way box bring still left received deuce week ago horrible eat like draw u eat throw away suggest trying committing bagful various yucky flavor'],negative
['possible give product nought star would done huge fan twinings tea excited try new blend go far home grocery immediately started kettle enjoy loving cup prepping dinner sorting washing chopping item hot water added bag steep readying continued distinctly odor hit think one ingredient must rancid hunted around almost four mo realized tea even cleaning airing kitchen roommate later came asked smell save money leverage twinings ware'],negative
['disappointed intersection could see many calorie time ordered received see calorie per tablespoon granulated sugar calorie per tablespoonful could agave nectar better lucre'],negative
['taste bitter reek atrocious by nature smoked aqueous natural skunk chemical substance sweat injected fish anyone thinking real thing say patsy born every minute'],negative
['wish rihanna would get face merchandise taste nasty bought couple twelve since love vita cocoa palm product however flavor bad tried taste hint guava work package tried giving away nobody want yet seen anyone like taste sensation'],negative
['bought mark endeavour discover one much le chocolate gustation cafe escape dark burnt umber also dilutant consistency buy'],negative
['knit stitch nasty item tasted corresponding cardboard watered flavour disappointed'],negative
['encounter trying like tazo herbal tea keep invest licorice tea seem belong anyhow another example expected lovely flavored tea licorice flavor warm preference guess open tazo ever blend tea radically dissimilar taste bud mine'],negative
"[""feeding dog year help joint especially hip ever since started treat meaning gave one morning another eve regained active self helped get interested regular meal pull ahead win situation finicky eater however would like note started treat made usa resentfully discovered produced china know mainland china produce high closing product existent crap comfortably however come food product come overseas warning flag lead mind especially coming china personally ne'er noticed anything odd year old dog reaction happy hip still decided want subject food mathematical product coming china anyone know another mathematical product like happy hip glucosamine joint produced usa""]",negative
"[""would never grease one's palms cake look horrible fondant work trafficker bar shabby piping horrible bad cake would buy food market store flower look like red green blob possibly opine sell people""]",negative
['mom celiac disease i son tree nut allergy another soy allergy really wanted similar cooky used cooking everything scratch ensure safety food great cookie tree nut allergic word could grab go paid visit local starbucks pick oz pack sugar cooky excitedly opened package smell alone enough immediately wrench bag synthetic odd smell inside took bite cooky noted crunchiness good thing cookie overwhelmed extremely unpleasant aftertaste almost tasted like burnt popcorn artifical butter flavor odd unpalatable taste indeed disappointed really liked story dr lucy idea cookie definitely like cookie although would classify bit food snob high standard put aside reviewing cooky think even le discerning client would enjoy cookie'],negative
['see alot estimable review product ingrediants front great mary leontyne price unfortunately cat didnt go usually take blue american bison tasting wild'],negative
['purchased coffee shuffling iced coffee beverage little coffee taste dark skinned chocolate taste chemical chocolate similar appreciation flavoring habituate baking buy coffee suggestion considering purchase buy something else'],negative
['read review decide order of magnitude cup of tea try numerous style kona coffee year love smell flavor arrived ground brewed pot feeling flavor lacking missing kona pop experienced past coffee adjacent calendar week assay different brewing combination matter tried quite bland flavor quite disappointed umber'],negative
['box intact give box encounter greenies stuck together break apart yet tried smashing concrete point must moist become cement together struggle trying pull one time old bag break aside exactly wanted'],negative
['bought son take study lunch apparently co prole found smell offensive ask eat work maybe spoiled batch'],negative
['little disappointed appreciation similar eel remembered muschi dont think order karin'],negative
['ive noticed dog frequent gut movement usual strict schedule potty break good past year seek food for thought poop apt front u kick the bucket bad like notice unmatchable hell laxative well trained yorkie cant even hold'],negative
['dog absolutely love particular however returning due numorous late showcase illness death occurring chicken goody manufacture china worth risk deplorably aver find another blade'],negative
['tasty microprocessor chip original tang one salt smell way salty sure like much salt chip'],negative
['ok soup expect love lobster bisque test many different kind different place one watery could find lobster guess ok price would never buy blade lobster bisque'],negative
['really disappointed olive mushy prefer business firm grain cat cora olive much much better'],negative
['asset ship nigh box cookie monetary value store guy smoke something people buying price good cookie way worth box seat another rip yet much cheaper alternative right virago keep looking find much better deal cat'],negative
['found exact mathematical product size local grocery storage qfc safeway sure product price much higher'],negative
['husband bought keurig coffe lord box sample favorite donut shop ordered 1000 loving cup disappointed m cup decaffeinated coffee giving k loving cup flavor also ordered wolfgang puck sampler start flavor cool would parliamentary law donut shop sampler'],negative
['order product online nespresso approx specify precisely want steal preferably taking mixture item may like nespresso make great coffee great auto nespresso condensation offer post amazon however third company prey mass know better'],negative
['habanero powder form taste heat almost physically impossible get habanero pulverization sense of taste decent go habanero flake rather taste better large number sight heat'],negative
['baby enjoyed flavor purchased store ordered case amazon whole case arrived mouldy jar popped opened showing the right way sealed contacted earth best said would look would travel along given start food industry purchase product company scary feeding baby amazon refunded take careful inform family update let down lack concern earth best amazon river contacted fda name usda product contained meat took serious as well received several charge come house written report anyone else noticed problem please contact usda report claim problem investigate problem earth best plant piss sure following regulation'],negative
['packaging fine baby food rotten however amazon com let come back right put pic nutrient packaging review page buyer engage looking at'],negative
['used eat spicy thai tone time msg make body infelicitous one flavored chip msg free changed whole recipe make instead real food ingredient like used mostly refined chemical substance garbage bunch table salt msg stuffed label yeast extract removed msg label know well worst part though taste horrible instead crinkle oily full character say cooked like kettle something instead color uniformness bake lay spicy thai flavor taste like sour cream allium cepa ranch gone rancid shame kettle chip seems slowly moving one flavor time new cheap ingredient list manufacturing method dont fooled paying premium price chip premium product anymore'],negative
['received bad stipulation broken one hole weak would pull tried coil would assay iii lady brand way high quality'],negative
['raging chocolate pretty blah chocolatey certainly strong faulting keurig cafe escape dark deep brown style better'],negative
['look llike walked raw deal item intolerably stale resort simply stuck love licorice bought gustaf licorice amazon much use received junky plastic bag unsuitable preserve product turn back product clearly old kept proper storage condition add labeling generic seemingly item contains wheat substantial quantity know brand name gustaf licorice package disclaimer item verbal description regarding ingredient may differ utterly pointless plain ok anything cover vendor rear understandably customer get choice might wind expensive purchase allergy trigger strike one utterly stale strike two returnable strike three proclamation ingredient pre purchase offensive legal cya every packaged food supplement purchase store fall clear fda guideline labeling food safety storage condition material expiration particular date rule growing strong buyer shall refrain purchase moving forward risky pricey duped degraded product too inexcusable trap want get stuck waste money taken amazon remembered'],negative
['looking potent cinque flavor definitely mild comparing many others live texas tell essay quintuplet chip get ahold best good heb storebrand world market bob zapp bad scrap standpoint typically great boiler crunch looking v flavor touch'],negative
['aweful arrived immediately still surd cementum bag supposed sealable slide fastener seal possibly large amount something believe stale terrible candy inside'],negative
['imagine taking minor resort area chalk perhaps tan colored single grinding powder peck chunk scoop put mouth disgusting bar idea rating flavorful none done nutritional coaching year watched healthy food progress painfully bad barely edible excellent neanderthal era gluten free bar bad want go local grocery store take box shelf hide different constituent store perhaps trash compactor protect people experience daughter product save money preposterously expensive spend anything else enjoy life bar ill well putting drivel mouth'],negative
['big cat absolutely would rust food waste money sit locker donate shelter'],negative
['called customer service rule since october jar bpa free jolt manufactured oct still available marketplace usually product long shelf life story vacuum seal jolt bpa lining lid all the same floating around food market consumer say difference point buying know giving baby something bpa free disappointing earth best'],negative
['big fan hodgson mill product love bread mix exercise pancake mix afraid whole grain mill grain wheat kamut rye barley even put milled flax seed home made yoghurt baker year jazz try new recipe high expectation product disappointed result box call much fat baked brownie distinctly oily feel mouth enjoy grittiness chocolate flavor fine would caution buyer result following instruction box one problem coarse texture mix allow fat absorbed well go back making unhurt wheat brownie scratch little bit time required small le convenient brownie treat ease food texture right'],negative
"[""would ne'er ordered known exit sent one open leak powdery spice complained amazon know experience always awesome customer service since got package today open up wait bit hear back issue keep updated wanted guy know even though united states department of state packet mustiness misprint double check amazon parliamentary law sound like awesome deal meh deal getting""]",negative
['chocolate cake fantastic reason think would easily case dense tasteless totally unlike airy tasty chocolate require money back even telephone exchange chocolate bar mixture'],negative
['coffee taste tight even drink disgusting consider anything bitter acid innocent actually threw forth two travelling bag'],negative
['skittle great candy product would pronounce buy see bag sale cut rate sale big concatenation shop candy fine thinking getting big travelling bag have sex taste same overspend get big bag price isaac mayer wise might cheaper buy bunch little bag'],negative
['mouthful pretty crappy similar raw cooky even like cookie squashy thing cookie configuration'],negative
['canceled order obtain product aim instant voucher got'],negative
['reading previous review cautiously inspected can arrived can immaculate clean felt relieved cooling fridge ate first fruit mushy attractive look frankly disapointment taste rotted per say minute by and by though mouth felt like acid eating painful hour even washing mouth eat much canned refreshed fruit first day later teeth gum infected go dentist pain bad found infection undergo treatment antibiotic painkiller finally ok week sheesh needle say threw remaining can fruit problem must source can box st rate shining clean quality control must really suck natural great care must taken contamination avoided foreign product wellness standard may lacking would stay far away stuff value health'],negative
['cartesian product toilsome rock could even break half dog hard time chewing pup could either stupefy product unless two package got sure enough dry out'],negative
['careful even though name gluten detached section gluten free'],negative
['ridiculous shop amazon time definitely pro amazon price package thomas english gem insane unitary package leverage pack walmart would pay leontyne price amazon get correct time spot maybe food for thought price first time checked price solid food today evince segment stoppage sure enough muffin'],negative
['buy bean based review plan make premium vanilla extract family member purchased expensive vodka unusual feeding bottle fill waited bean order arrive happy postponement bean go far th rushed open software system could smell bean others reported bean skinny shrink dry great disappointment would recommend mathematical product looking another informant'],negative
['tried wanted like seem pop intimately lot wasted product travelling bag taste well buying'],negative
['like cheese seasoning popcorn product deliver appreciation like instead set up anything cheese related to label say improved salt flavour stick popcorn salt would advocate anything kernal season brand taste like cheese same salty tasting popcorn flavorer'],negative
['hi paying per offer super wal mart soup progresso cheaper also determine laundry detergent detergent pod count wal mart quantity traveling bag work great year young save lot carry container house give cost bottle space atomic number 92 save carrying live small apartment body of work u forever see god bless america look do going get better think god bless enjoy disagree oh well great life'],negative
['love even merengue cooky normally problem lolly free cooky direful gustatory sensation worse grain stick non sugar free'],negative
['purchased two type stevia try move use artificial sweetener stevia read recommendation product decided would try truly unassailable aftertaste alcohol chemical disappointed two bottle clobber bad threw one would use up food touched fyi prefer stevita stevia supreme aftertaste wish liquid form would helpful'],negative
['ok salty make low na translation spicy well'],negative
['terrible product follow intructions get porc rind catch piece pork skin'],negative
['recently ordered oz pack fedex order make it december two oz bag contained order would care missing oz bag commit least refunded charge price'],negative
['bought immature son disappointed various aspect dispenser made cheap plastic arrived w globe scratched cracked top screw pop w little exertion part appeal dispenser coin operate description amazon tell however coin necessary dispense candy furthermore crank scarcely turned candy usually two composition fly quickly go floor w mitt catch young child often coordinated adequate turn crank put handwriting catch candy dispenser came w enough candy fill bottom globe much priced'],negative
['made potato bread large result hodgson staff of life mix elbow room juiceless need moisture bribe unless want really dry bread'],negative
['material tenuous shirt various spot color faded thing going fact garish guess sometimes get remuneration'],negative
['alas much frugal throw away something drop perfectly in effect money stay on use sucker kick the bucket hopefully week thought buying decent brand deep brown given wolfgang puck gens ala wrong using middle cup size keurig coffeemaker k cup make weak cup coffee like brown water taste nothing switched small size cup marginally better still barely drinkable serve guest ever wait done box junk order something taste please waste money'],negative
"[""used edict item on a regular basis captain hicks jar however come single jar price supermarket emailed ask right price ne'er respond reason rescript bulk anymore online""]",negative
['disappointed much pumpkin spice pretty nigh unmingled old burnt umber hoping something like tim horton even nigh'],negative
"[""first would like enunciate purchased product store seller also problem departure date coffee picky coffee drinker like kind prefer stronger brew like flavored coffee well taste like suppose think anyone want tope chemical flavored coffee bought cartesian product thought going great consumer folgers tried different flavor however first k cup brand bought disappointed coffee definitely flavour taste like caramel sip taste sort chemical taste strong disgusting neither enjoy flavor coffee caramel first time unable finish cup deep brown drink entire cup would equivalent torturing would recommend anyone grease one's palms ware""]",negative
['fairish one twin got gas horrible night scream gas pain garbanzo bean nonsuch intellectual nourishment young baby'],negative
['ordered item large quanity want item packaged shown favour holiday bag company employee arrive package shown bulk loose know would come similar would gone costo discount store purchase cute little box would aid make special idea paid missing'],negative
['wife try out wide range hormel compleats far worst tasting one clustering could complain lack chicken outrageous taste even overshadows pocket sized drawback know cheap meal expect something least little comestible looking compleats go something least deserving money pick far superior tasting spaghetti turkey dinner feed thing family wienerwurst'],negative
['honestly say worst frosting ever bought kind generous call frosting consistency rubber cement since time crunch luxury going back store different frosting forged ahead decorated cake horrible experience bad plenty put u cake decorating forever spread easily chewing gum stuck everything came contact got crumb cake mixed top even taste good time done decorating knew way could feed mess family ended going store anyhow buy pre made cake cake took twice long decorate hooey gooey used centrepiece really ugly centerpiece cracked bare assed frosting dried'],negative
['noamally get unlike trade name costco far ranking keenan farm priced copetitively secure quaity would order'],negative
['kettle chip feel finger taste corresponding ballad chip use favorite crinkle cut hefty longer favorite'],negative
['bought tea reason consumed unitary bottle like one however tea cup of tea taste totally completely different to boot taste really horrible believe even tried give carbon monoxide gas worker free assay accept opinion tasted like serum tea bag waste space probably soon last waste bascket sorry thought would taste like bottle least close totally disappointment'],negative
['making love green tea green tea beverage see sale happy try invite tasted happy first tasted similar smell dirty water best way describe lol cane juice yet taste like anything added calorie flavor thanks yeah pretty flavorless beside dirty water odor taste huge disappointment worse yet bought pk case md rest maybe corrupt lemon make green tea lemonade oh well tried'],negative
['product must qualify sort deceptive packaging award boxwood contain bar wrapper smaller normal least interior box breeze unwrap bar find length normal snack saloon rest vacuous air inside wrapper include wrapper bar would occupy le space inside box far taste go dry side hint berry flavor celiacs used inferior product disappointed taste one also cooky suffer sort deceptive packaging picture slope box show u would consider normal sized cookie open box find mostly contains plastic tray holding cooky size quarter really want like company look trying hard coming new product keeping allergen production process continued try production bought granola many time always wanting like worst food ever cluster hard partially popped kernel bottom bag popcorn fitting gerbil people would recommend enjoy life food'],negative
['delivery extremely quick promotional material fine sucking honey sweet almond yet taste pretty good one like feeling mind could deplete honey roasted peanut vine'],negative
['thought would perfect answer sadly guess pressure keurig machine shoot water k cup much disposa cup every single time tried umber ground spewed flyspeck hole lid disposa cup inside k cup sits keurig yes used properly issue least keurig motorcar seems lid suggested intention flaw keurig car either case disposa cupful answer gravid barren money ever recommend'],negative
['upon opening packet thought tea absolutely aroma looked honest to god sitting someplace open container month brewing bring out bland taste best like drinking brewed hay check expiration date two yr maybe unfit batch going backward better experience rishi organic jasmine ivory loose leaf tea recommend tea anyone'],negative
['know case chip receive everyone allowed sample chip buffet style setting agreed slightly salty side one person jokingly state would terrific melting ice snow due amount salt ordered expectation would like lay kettle mesquite potato chip kettle brand outback bbq chip exact opposite sorry kinsfolk better expectation chip little salty position all the same looking forward amazon river finally getting lay kettle mesquite potato chip stock beget star bbq pulverization used flavorful enough unique'],negative
"[""baking soda aluminum free unnecessary marketing ploy get grease one's palms product buy naturally mined cruelty costless cod thinking good ole arm power hammer aluminum btw chemical substance process used make h almost exactly occurs nature quicker cheaper cost mine na bicarbonate manufacture yes pay off name""]",negative
['daughter excited try flavor do it orange river juice product impressment u plenty order liked flavor boy also tried care orange tangerine flavor masked fruit juice make taste odd alike fact added vitamin c healthy alternate soda flavor one need tweaking'],negative
['afternoon tea transmit flavor one would expect smell awful invigorates like puncture wound revivification drinking discover still alive well one tea bag enough mother constabulary pronounce buckeye state smell kind alike wine okay kind like wine hint rot moldy aftertaste like whole box'],negative
['overall happy crumbiness cookie mode fragile crumby many crumb bed supposed nap similar'],negative
['shortly delivery guy gave package opened ready eat gummy bear got big gunk gummy bear due heat delivery truck melted gel course refundable bag liquidity multicolored goo thanks making throw away dollar good game virago consider summer kinda strong stoppage wait till december'],negative
['attempt wee wee blueberry cake sidekick used whole bottle still blueberry cake added half bottle cake mix white cake vanilla half frosting white frosting vanilla still suggest blueberry look completely disappointed time effort money spent making barely tasted blueberry would think using whole bottle would made blueberry bush flavor guess see find actual blueberry excerption blueberry flavored extract wasting money'],negative
['candy obviously old chocolate discolored krackel krispies crispy chocolate right field peant butter cup goodbars nasty nut horrible hershey pull candy shelf store getting old seller must corrupt sold last year year least year erstwhile buy chocolate zany value safe sure candy fresh would fine order different vendor lashkar e tayyiba know sweet'],negative
['would buy particular berra tea hate taste licorice anise relish liquorice fennel seed dominant making sort sickly sweet flavor hoping burning throat think better portmanteau would something oestrus like ginger usually drink yogi cold time of year instead purpose sore pharynx reasonable suffer yucky relish make discernable deviation tea'],negative
['taste great pretty addictive box seat local ralph supermarket buy amazon'],negative
['agree review chip sore mouth tender chewing gum chip hard gustatory perception delightful enjoy salt vinegar combo alas every suitcase get case cooked glum golden brown crisp bag definitely need meliorate'],negative
['make love fact drink neither tangy tos sweet combimation perfect thence quenches yor thirst without leaving unpleant gustatory sensation'],negative
['price right organic tea nifty toll far go tried davidsons far lack fictitious character'],negative
['worst jerky ever tasted edible actually kick in dog spit kid buy product unless bar proprietor need client guzzle beer put salty fire created eat diminished bite crap deserve refund buy dog food oh excuse forgot still dog eat'],negative
['bought tea reason consumed unitary bottle like one however tea cup of tea taste totally completely different to boot taste really horrible believe even tried give carbon monoxide gas worker free assay accept opinion tasted like serum tea bag waste space probably soon last waste bascket sorry thought would taste like bottle least close totally disappointment'],negative
['loved catsup flavored potato chip since kid spent summer grandparent canada popular flavor seem always available recently get back trip montreal ate least pack day decided actually want around happy found amazon unluckily flavor nowhere close brand tried sorting smoky barbeque sauce matter going good bbq potato chip love taste like ketchup tried get bag couple week see would grow threw yuck'],negative
['purchase thinking would ordinary oatmeal raisin cooky incorrect similar chocolate silicon chip like oatmeal raisin combination cooky employment well in concert wish read detail listing carefully even kid said blech'],negative
['started giving dog couple week ago really loved different beneful give one try love excited time eat would barely touch purina little bite take state mom place pooped house time acquire blame paying enough attention however since come back home pooped apt time week never thought maybe spiteful really suppose help food one infernal region laxative thats looking glad bought small bag giving one another try get asterisk like trusted would lose exercising weight keep pooping much terrible'],negative
['lemon saltiness okay salt infused lemon lemon mixed salt granuals might intimately apply lemon'],negative
['hot chocolate lover verrrrry disappointed tried product firstly peppermint churn up tried sullen burnt umber little better problem really try out artifical come on diet soda drinker trouble artifical sweetener taste strong red hot chocolate overpowered chocolate taste in spades buy would recommend anyone'],negative
['stimulate post nice packaging opened hear single serving bag oz hot piss bag congius size decided make tasted like little pink bubble gum double bubble expend bugger off kid yuck gestate'],negative
['despite reading review others hard open confident knew hidden would fine matter pop clear plastic lid direction showed bottom part screwing husband even open everything at long last got open held half aspargus wanted tossed refuse corrupt unmatchable progresso open billet self pay attention people saying'],negative
['actually delighted find intersection kinsfolk love recipe reach however sugar nd ingredient worse aluminum would intentionally feed family something neuro toxic trying avoid gluten keep levelheaded sure wish company jump gf bandwagon would keep wellness equation minor bowel crusade gluten free service breakfast sayin'],negative
['dog love duck kickshaw getting chicken happy hip class though give duck effort bad melodic theme treat tough stringy small female westie pull apart ended choking vomit up order subscription make baseball swing strip poultry shear use of goods and services bag hatred fact made china little guy need extra condroitin glucosamine back chicken formula'],negative
['like bob crimson mill gilded flax seed many piece stem dark discolor flax seed thought cost compared marketer high purchase product'],negative
"[""review make sound really stupid whatever really care long people find real avoid mistake got wonderful little sweet bella bean day shy three year old bounced around house house eating whatever cheap cat around entire life twenty five year mother always fed whatever kind food buy supermarket friskies nine life kit kaboodle stuff like cat always fine least term eating habit would eat morning stop done come back eat got hungry housemate time working hill assured best food ever made great forth know utter buffoon initially trusted judgment unfortunate think also plenty coupon free deeply discounted bag made much attractive choice first tried feeding little bean unmeasured amount science diet bowl work would devour one sitting took measuring thing started parsing twice day work either would start going crazy middle day running around intentionally destroying thing deliberately spilling water cry etc got food split three serving thing got four serving little better much maintenance unrealistic around every day feed four time went back three trying reduce amount food feeding le cupful little chubby reducing hell became even hungry figured would get used really year would wake every morning looking food serious way knocking thing desk ripping paper could find scratching door committing general act mischief soon got food back sweet self three four hour thought bored thought little nutty maybe even kitty eating disorder incessantly wanted food kind funny end sad week backward took new good non money factory vet second checkup since talked always hungry asked ate told adult indoor science diet without saying much basically told food garbage look something else said cat food protein followed carbohydrate first two ingredient science diet loose product kind way ground slaughterhouse leftover corn dust put bunch vitamin make healthy instead using good ingredient beginning care spending money bean food way expensive commence transitioning onto wellness indoor formula two week ago still eating percent science diet percent wellness really give cat different food one day blue never freak anymore amazing percent eating real food along sawdust chicken heart still regrettable feed eating twice day cup total eating three time day cup total chuck morning walk away eats hour later look dinner twelve hour initial feeding knocking thing trashing dad paper desk howling deliberately spilled water floor incredible feel bad long really thought dramatic whatever genuinely hungry eating real food cat favor grease one's palms food made real ingredient thing would eat wellness halo innova evo whatever figure please feed cat garbage""]",negative
['sorry stated review german breed gigabyte sheph picky forethought smell beef roll still deal come close direct nd sniff sorry star triggered give least star continue review'],negative
['unfortunately package size verbal description product page untimely oz package besides oz software system submit verbal description oz bundle disappointed fact cherryheads tasty though shipping fast'],negative
['son jablum ridicule priming coat coffee brought back jamaica paid bunch inebriate blue slew twelvemonth shocking tasted stale opened bag even worse drank definitely bought bag every one tried would never buy another bought another brand tin jamaica fine think con get rubbish tested jamaica well dont know test definitely someone like good burnt umber dont understand the great unwashed say good maybe compensate much like emperor new clothes'],negative
['huge cup of tea chocolate contained old white crack chocolate completely melted inside bag noone body of work would even touch since looked sad gross waste dashing hopes leery always leverage seller'],negative
['mean going healthy product sadly mistake still contains g sugar per want end fatty tissue diabetic mean effort differently try zero calorie nix sugar zero chemical substance naturally fruit flavored seltzer similar pelican state croix'],negative
"[""gourmet coffee critic stuff disappointing based upon previous good recapitulation distrust coffee k cup received may change manufacturing wolfgang puck decaf received lifeless watery tasteless aroma brewing keurig ne'er""]",negative
['expect bit considerably understand review hot chocolate made water prefer fix milk flavor grain much serious adding milk river help much guess mom spoiled adept'],negative
['excited organized unhurt event fiancee birthday around tablet placed rescript well advance namely week advance two week wait received notification fiat cancelled mystic yet determined problem e mail attempted spread blame amazon supplier mysterious unknown factor ultimately taking real duty blunder color frustrated confused said stopping order time company site still show mathematical product stock ready order say least disappointing company response wishy washy lame experience company screw thinker order whole slew order got cancelled take responsibility thereby showing integrity rather mutter indecipherable mumbo jumbo nothing explain solve customer problem'],negative
['percent candy stain still sold store today could pay dollar grocery store probably get prison term much confect money'],negative
['first take bite seriously thought eating dog food churn up searched bag frankfurter intellectual nourishment expiration escort cerebrate defective one reason know anyone like'],negative
['bought tea similar blueberry hoard known making good tea however first emptied drink mix weewee color odd green appetizing sundry powder water system resulting tea substantial nip feel like wasted money get refund'],negative
['flavor could stomach barbecue rationality purchased first topographic point give others outside bribe lunch although size publicity great wish flavor tasted better plain salt pepper etc really kid friendly'],negative
['much bum walmart canister basically pay double would think woudl cheaper amazon walmart path price'],negative
