,Sentiment,Time,Text,Predicted Topic
3847,positive,19/2/21,"['compared', 'different', 'dog', 'food', 'brand', 'settled', 'blue', 'buffalo', 'feed', 'swiss', 'mountain', 'dog', 'holistic', 'anchovy', 'changed', 'recipe', 'include', 'pork', 'chicken', 'meal', 'presumably', 'save', 'blue', 'buffalo', 'get', 'delivered', 'door', 'day', 'amazon', 'prime', 'nut', 'taste', 'food', 'feed', 'dog', 'real', 'idea', 'feeding', 'let', 'honest', 'dog', 'eat', 'let', 'blue', 'buffalo', 'lot', 'authentic', 'fish', 'oatmeal', 'taste', 'texture', 'holistic', 'eagle', 'pack', 'add', 'little', 'food', 'help', 'digestion', 'buying', 'blue', 'buffalo', 'future', 'boy']","[('Coffee and tea flavor', -0.121), ('Healthy and allergy-friendly snacks', 0.073), ('Coffee and its complements', -0.03), ('Locations and prices', 0.107), ('Snack/Protein Bars', -0.047), ('Flavoured cereal/nut/fruits bars', 0.004), ('Chocolate flavoured consumables and flavoured drinks', -0.224)]"
3848,positive,14/12/20,"['sent', 'basket', 'mother', 'law', 'day', 'loved', 'worried', 'definitely', 'let', 'know', 'like', 'raved', 'basket', 'person', 'said', 'item', 'nice', 'excited', 'package', 'soap', 'petal', 'included', 'said', 'looked', 'like', 'dried', 'flower', 'use', 'petal', 'time', 'soap', 'guest', 'bathroom', 'food', 'item', 'good', 'quality', 'nice', 'picture', 'frame', 'box', 'raved', 'box', 'plan', 'art', 'appreciation', 'gift', 'basket', 'sent', 'gift', 'good', 'response', 'feel', 'confident', 'sending', 'gift']","[('Coffee and tea flavor', -0.107), ('Healthy and allergy-friendly snacks', 0.021), ('Coffee and its complements', -0.011), ('Locations and prices', 0.041), ('Snack/Protein Bars', -0.017), ('Flavoured cereal/nut/fruits bars', -0.017), ('Chocolate flavoured consumables and flavoured drinks', -0.009)]"
3849,positive,2/7/21,"['white', 'rice', 'flour', 'fine', 'instead', 'coarse', 'like', 'great', 'baked', 'good', 'gluten', 'free', 'sugar', 'cooky', 'shortbread', 'cooky', 'turn', 'excellent']","[('Coffee and tea flavor', -0.136), ('Healthy and allergy-friendly snacks', 0.079), ('Coffee and its complements', -0.034), ('Locations and prices', -0.055), ('Snack/Protein Bars', 0.057), ('Flavoured cereal/nut/fruits bars', 0.008), ('Chocolate flavoured consumables and flavoured drinks', 0.025)]"
3850,positive,11/3/21,"['fast', 'delivery', 'excellent', 'quality', 'use', 'cinnamon', 'traditional', 'recipe', 'cereal', 'vebetables', 'naturally', 'somewhat', 'sweet', 'taste']","[('Coffee and tea flavor', -0.094), ('Healthy and allergy-friendly snacks', 0.015), ('Coffee and its complements', -0.024), ('Locations and prices', -0.008), ('Snack/Protein Bars', 0.008), ('Flavoured cereal/nut/fruits bars', 0.018), ('Chocolate flavoured consumables and flavoured drinks', 0.022)]"
3851,negative,10/4/21,"['pleased', 'order', 'rawhide', 'set', 'recurring', 'order', 'received', 'box', 'week', 'disappointed', 'quality', 'bone', 'order', 'order', 'bone', 'contained', 'rawhide', 'inner', 'layer', 'brittle', 'easily', 'broken', 'dog', 'actually', 'cut', 'mouth', 'gum', 'brittle', 'shardswe', 'realize', 'saw', 'blood', 'bone', 'amazon', 'refunding', 'purchase', 'price', 'try', 'time', 'brand', 'consistent', 'quality', 'brand', 'kind', 'price', 'let', 'know', 'maybe', 'budget', 'problem']","[('Coffee and tea flavor', -0.12), ('Healthy and allergy-friendly snacks', 0.028), ('Coffee and its complements', -0.006), ('Locations and prices', 0.124), ('Snack/Protein Bars', -0.02), ('Flavoured cereal/nut/fruits bars', -0.001), ('Chocolate flavoured consumables and flavoured drinks', -0.012)]"
3852,positive,22/7/19,"['package', 'received', 'expected', 'time', 'importantly', 'walnut', 'fresh', 'good', 'size', 'excellent', 'flavor', 'preservative', 'bht', 'company', 'use']","[('Coffee and tea flavor', -0.116), ('Healthy and allergy-friendly snacks', 0.022), ('Coffee and its complements', -0.009), ('Locations and prices', 0.025), ('Snack/Protein Bars', -0.019), ('Flavoured cereal/nut/fruits bars', -0.022), ('Chocolate flavoured consumables and flavoured drinks', 0.025)]"
3853,negative,2/2/20,"['bought', 'vanilla', 'bean', 'year', 'making', 'homemade', 'ice', 'cream', 'buy', 'amazon', 'supermarket', 'vanilla', 'bean', 'usually', 'old', 'expensive', 'received', 'order', 'disappointed', 'bean', 'stiff', 'pliable', 'good', 'vanilla', 'bean', 'oily', 'feel', 'sign', 'quality', 'freshness', 'seed', 'inside', 'bean', 'flavor', 'come', 'compared', 'previous', 'purchase', 'finally', 'strong', 'vanilla', 'aroma', 'near', 'strong', 'vanilla', 'bean', 'bought', 'bean', 'order', 'bought', 'year', 'ago', 'vanilla', 'bean', 'ordered', 'old', 'one', 'better', 'quality', 'new', 'one', 'despite', 'bit', 'older', 'vacuum', 'seal', 'bean', 'use', 'help', 'freshness', 'vanilla', 'bean', 'year', 'older', 'new', 'one', 'far', 'better', 'quality']","[('Coffee and tea flavor', -0.162), ('Healthy and allergy-friendly snacks', -0.003), ('Coffee and its complements', 0.067), ('Locations and prices', 0.072), ('Snack/Protein Bars', -0.013), ('Flavoured cereal/nut/fruits bars', -0.033), ('Chocolate flavoured consumables and flavoured drinks', 0.024)]"
3854,positive,2/2/20,"['write', 'review', 'crappy', 'product', 'crappy', 'service', 'excellent', 'product', 'service', 'bean', 'moist', 'plump', 'smell', 'heavenly', 'fact', 'placed', 'envelope', 'mailed', 'lingerie', 'drawer', 'throwing', 'away', 'huge', 'waste', 'fragrance', 'placed', 'bean', 'vodka', 'bourbon', 'altough', 'time', 'vanilla', 'extract', 'excited', 'end', 'result', 'believe', 'quickly', 'bean', 'arrivedi', 'bought', 'book', 'shipped', 'state', 'took', 'time', 'long', 'cost', 'ship', 'definitely', 'order', 'company']","[('Coffee and tea flavor', -0.103), ('Healthy and allergy-friendly snacks', 0.015), ('Coffee and its complements', 0.027), ('Locations and prices', 0.071), ('Snack/Protein Bars', -0.024), ('Flavoured cereal/nut/fruits bars', -0.015), ('Chocolate flavoured consumables and flavoured drinks', 0.009)]"
3855,positive,31/8/19,"['recently', 'discovered', 'freeze', 'dried', 'food', 'garlic', 'bit', 'nice', 'yes', 'expensive', 'mainly', 'use', 'bake', 'bread', 'taste', 'like', 'garlic', 'target', 'carry', 'line', 'freeze', 'dried', 'herb', 'cost', 'little', 'cheaper', 'little', 'compare']","[('Coffee and tea flavor', -0.113), ('Healthy and allergy-friendly snacks', 0.038), ('Coffee and its complements', -0.018), ('Locations and prices', 0.018), ('Snack/Protein Bars', -0.029), ('Flavoured cereal/nut/fruits bars', -0.014), ('Chocolate flavoured consumables and flavoured drinks', -0.01)]"
3856,positive,22/7/19,"['loved', 'peanut', 'good', 'came', 'advertised']","[('Coffee and tea flavor', -0.074), ('Healthy and allergy-friendly snacks', 0.04), ('Coffee and its complements', -0.017), ('Locations and prices', -0.006), ('Snack/Protein Bars', 0.032), ('Flavoured cereal/nut/fruits bars', 0.023), ('Chocolate flavoured consumables and flavoured drinks', 0.006)]"
3857,positive,12/1/20,"['tuna', 'snob', 'tuna', 'close', 'quality', 'best', 'tuna', 'work', 'making', 'large', 'qauntities', 'best', 'tuna', 'cost', 'prohibitive', 'mix', 'cannelini', 'bean', 'olive', 'oil', 'generous', 'chopped', 'red', 'onion', 'great', 'meal', 'green', 'bread']","[('Coffee and tea flavor', -0.082), ('Healthy and allergy-friendly snacks', 0.009), ('Coffee and its complements', -0.006), ('Locations and prices', 0.032), ('Snack/Protein Bars', -0.002), ('Flavoured cereal/nut/fruits bars', 0.005), ('Chocolate flavoured consumables and flavoured drinks', 0.029)]"
3858,positive,19/2/20,"['good', 'quality', 'product', 'having', 'difficulty', 'finding', 'hungarian', 'paprika', 'local', 'market', 'amazon', 'offered', 'wide', 'variety', 'product', 'offer', 'set', 'good', 'price', 'satisfied', 'order']","[('Coffee and tea flavor', -0.12), ('Healthy and allergy-friendly snacks', 0.035), ('Coffee and its complements', 0.001), ('Locations and prices', 0.124), ('Snack/Protein Bars', -0.008), ('Flavoured cereal/nut/fruits bars', 0.039), ('Chocolate flavoured consumables and flavoured drinks', 0.073)]"
3859,positive,27/11/19,"['haved', 'use', 'wow', 'knew', 'good', 'olive', 'oil', 'taste', 'bertolli', 'long', 'zoe', 'good', 'price']","[('Coffee and tea flavor', -0.083), ('Healthy and allergy-friendly snacks', 0.015), ('Coffee and its complements', -0.003), ('Locations and prices', 0.041), ('Snack/Protein Bars', -0.019), ('Flavoured cereal/nut/fruits bars', 0.008), ('Chocolate flavoured consumables and flavoured drinks', 0.042)]"
3860,positive,12/12/19,"['gift', 'package', 'surprised', 'arrived', 'little', 'cutting', 'board', 'perfect', 'size', 'intended', 'use', 'food', 'product', 'good', 'quality', 'perfect', 'portion', 'great', 'snack', 'time', 'happy', 'gift', 'relative', 'enjoys', 'good', 'food', 'arrived', 'quickly', 'perfect', 'condition']","[('Coffee and tea flavor', -0.161), ('Healthy and allergy-friendly snacks', 0.071), ('Coffee and its complements', -0.034), ('Locations and prices', 0.058), ('Snack/Protein Bars', 0.01), ('Flavoured cereal/nut/fruits bars', 0.005), ('Chocolate flavoured consumables and flavoured drinks', -0.044)]"
3861,positive,26/9/20,"['use', 'lot', 'bay', 'leaf', 'cooking', 'brand', 'lack', 'bright', 'pungency', 'add', 'special', 'touch', 'dish', 'nice', 'bright', 'green', 'color', 'flavor', 'dish', 'nicely', 'surprised', 'good', 'spice', 'island', 'tended', 'prefer', 'brand']","[('Coffee and tea flavor', -0.099), ('Healthy and allergy-friendly snacks', -0.021), ('Coffee and its complements', -0.021), ('Locations and prices', -0.011), ('Snack/Protein Bars', -0.034), ('Flavoured cereal/nut/fruits bars', -0.037), ('Chocolate flavoured consumables and flavoured drinks', -0.001)]"
3862,positive,22/7/19,"['best', 'traditional', 'pasta', 'sauce', 'usually', 'mix', 'oregano', 'basil', 'garlic', 'powder', 'gravy', 'taste', 'need', 'additional', 'item', 'great', 'jar']","[('Coffee and tea flavor', -0.105), ('Healthy and allergy-friendly snacks', 0.033), ('Coffee and its complements', -0.021), ('Locations and prices', 0.017), ('Snack/Protein Bars', -0.04), ('Flavoured cereal/nut/fruits bars', -0.007), ('Chocolate flavoured consumables and flavoured drinks', 0.052)]"
3863,negative,2/2/20,"['fruit', 'arrived', 'timely', 'fashion', 'fruit', 'ripe', 'quality', 'poor', 'fruit', 'delivered', 'fruit', 'easily', 'obtainable', 'grovery', 'store', 'fraction', 'charged', 'basket', 'waste', 'money']","[('Coffee and tea flavor', -0.06), ('Healthy and allergy-friendly snacks', 0.026), ('Coffee and its complements', -0.021), ('Locations and prices', 0.013), ('Snack/Protein Bars', -0.025), ('Flavoured cereal/nut/fruits bars', 0.031), ('Chocolate flavoured consumables and flavoured drinks', 0.023)]"
3864,positive,23/5/20,"['satisfied', 'product', 'supposed', 'effective', 'way', 'baby', 'digestion', 'problem', 'natural', 'healthy', 'way', 'solve']","[('Coffee and tea flavor', -0.077), ('Healthy and allergy-friendly snacks', 0.042), ('Coffee and its complements', -0.017), ('Locations and prices', 0.012), ('Snack/Protein Bars', -0.024), ('Flavoured cereal/nut/fruits bars', 0.011), ('Chocolate flavoured consumables and flavoured drinks', -0.036)]"
3865,positive,22/11/20,"['good', 'quality', 'foil', 'difference', 'recycled', 'virgin']","[('Coffee and tea flavor', -0.037), ('Healthy and allergy-friendly snacks', 0.008), ('Coffee and its complements', -0.006), ('Locations and prices', 0.021), ('Snack/Protein Bars', -0.011), ('Flavoured cereal/nut/fruits bars', 0.001), ('Chocolate flavoured consumables and flavoured drinks', 0.001)]"
3866,positive,30/3/20,"['ordered', 'bag', 'company', 'wish', 'bag', 'flimsy', 'double', 'bag', 'opening', 'excellent', 'quality', 'seed', 'prompt', 'delivery']","[('Coffee and tea flavor', -0.091), ('Healthy and allergy-friendly snacks', 0.013), ('Coffee and its complements', -0.023), ('Locations and prices', 0.086), ('Snack/Protein Bars', 0.027), ('Flavoured cereal/nut/fruits bars', -0.097), ('Chocolate flavoured consumables and flavoured drinks', 0.005)]"
3867,positive,8/7/20,"['bought', 'seed', 'centerpiece', 'baby', 'shower', 'test', 'run', 'planter', 'week', 'sprouted', 'beautifully', 'close', 'germination', 'grass', 'tall', 'healthy', 'day']","[('Coffee and tea flavor', -0.049), ('Healthy and allergy-friendly snacks', 0.025), ('Coffee and its complements', -0.013), ('Locations and prices', 0.023), ('Snack/Protein Bars', -0.001), ('Flavoured cereal/nut/fruits bars', 0.005), ('Chocolate flavoured consumables and flavoured drinks', -0.026)]"
3868,positive,4/1/20,"['ordered', 'pumpkin', 'short', 'supply', 'year', 'unable', 'local', 'grocery', 'store', 'quality', 'excellent']","[('Coffee and tea flavor', -0.1), ('Healthy and allergy-friendly snacks', 0.027), ('Coffee and its complements', -0.001), ('Locations and prices', 0.172), ('Snack/Protein Bars', -0.015), ('Flavoured cereal/nut/fruits bars', 0.044), ('Chocolate flavoured consumables and flavoured drinks', 0.117)]"
3869,negative,30/1/21,"['pound', 'dachshund', 'absolutely', 'loved', 'toy', 'week', 'face', 'chewed', 'eye', 'chewed', 'tip', 'ear', 'chewed', 'hole', 'tail', 'plus', 'removed', 'squeekers', 'recommend', 'going', 'buying', 'toy', 'time']","[('Coffee and tea flavor', -0.038), ('Healthy and allergy-friendly snacks', 0.01), ('Coffee and its complements', -0.001), ('Locations and prices', 0.025), ('Snack/Protein Bars', -0.003), ('Flavoured cereal/nut/fruits bars', -0.003), ('Chocolate flavoured consumables and flavoured drinks', -0.013)]"
3870,positive,2/11/20,"['germinated', 'seed', 'overall', 'good', 'condition', 'got', 'seedling', 'week', 'recommend', 'product']","[('Coffee and tea flavor', -0.071), ('Healthy and allergy-friendly snacks', 0.021), ('Coffee and its complements', -0.006), ('Locations and prices', 0.034), ('Snack/Protein Bars', -0.007), ('Flavoured cereal/nut/fruits bars', -0.004), ('Chocolate flavoured consumables and flavoured drinks', -0.003)]"
3871,positive,17/10/20,"['bought', 'brother', 'state', 'accidentally', 'shipped', 'glad', 'opportunity', 'try', 'time', 'reordered', 'stock', 'stock', 'arrive', 'christmas', 'great', 'taste', 'quality', 'bad']","[('Coffee and tea flavor', -0.092), ('Healthy and allergy-friendly snacks', 0.012), ('Coffee and its complements', -0.004), ('Locations and prices', 0.045), ('Snack/Protein Bars', -0.008), ('Flavoured cereal/nut/fruits bars', -0.01), ('Chocolate flavoured consumables and flavoured drinks', 0.014)]"
3872,negative,22/7/19,"['looking', 'forward', 'trying', 'bold', 'coffee', 'flavor', 'supposed', 'sweet', 'flavor', 'package', 'arrived', 'earlier', 'promised', 'bean', 'old', 'dull', 'glossy', 'evidence', 'oil', 'fresher', 'bean', 'lacked', 'powerful', 'smell', 'fresh', 'strong', 'opened', 'consequently', 'coffee', 'tasted', 'bean', 'ground', 'dripped']","[('Coffee and tea flavor', -0.133), ('Healthy and allergy-friendly snacks', -0.048), ('Coffee and its complements', 0.175), ('Locations and prices', -0.003), ('Snack/Protein Bars', 0.006), ('Flavoured cereal/nut/fruits bars', -0.041), ('Chocolate flavoured consumables and flavoured drinks', -0.041)]"
3873,positive,2/2/20,"['tassimo', 'machine', 'disc', 'technology', 'amazing', 'convenience', 'able', 'select', 'different', 'hot', 'beverage', 'machine', 'beneficial', 'business', 'company', 'us', 'tassimo', 'showroom', 'customer', 'enjoy', 'best', 'quality', 'beverage', 'browsing', 'display', 'thumb']","[('Coffee and tea flavor', -0.058), ('Healthy and allergy-friendly snacks', -0.007), ('Coffee and its complements', 0.007), ('Locations and prices', 0.004), ('Snack/Protein Bars', -0.021), ('Flavoured cereal/nut/fruits bars', -0.0), ('Chocolate flavoured consumables and flavoured drinks', 0.014)]"
3874,positive,4/10/20,"['good', 'deal', 'high', 'quality', 'chia', 'seed', 'use', 'chia', 'seed', 'great', 'buy']","[('Coffee and tea flavor', -0.096), ('Healthy and allergy-friendly snacks', 0.031), ('Coffee and its complements', -0.011), ('Locations and prices', 0.054), ('Snack/Protein Bars', -0.0), ('Flavoured cereal/nut/fruits bars', 0.015), ('Chocolate flavoured consumables and flavoured drinks', 0.028)]"
3875,negative,1/4/20,"['bought', 'gift', 'husband', 'disappointing', 'quality', 'chocolate', 'poor', 'closer', 'hershey', 'kiss', 'dove', 'godiva', 'bacon', 'flavor', 'kind', 'bitter', 'like', 'bacon', 'bit', 'actual', 'bacon', 'overall', 'wish', 'wasted', 'bar', 'chocolate', 'know', 'want', 'try', 'think', 'picky', 'thought', 'save', 'money', 'chocolate', 'bacon', 'bar', 'home']","[('Coffee and tea flavor', -0.124), ('Healthy and allergy-friendly snacks', 0.049), ('Coffee and its complements', -0.004), ('Locations and prices', -0.106), ('Snack/Protein Bars', 0.077), ('Flavoured cereal/nut/fruits bars', 0.03), ('Chocolate flavoured consumables and flavoured drinks', 0.026)]"
3876,positive,8/5/20,"['great', 'buy', 'quality', 'great', 'add', 'coffee', 'day', 'pleased', 'yipee', 'pay', 'supermarket', 'price']","[('Coffee and tea flavor', -0.17), ('Healthy and allergy-friendly snacks', -0.021), ('Coffee and its complements', 0.139), ('Locations and prices', 0.109), ('Snack/Protein Bars', 0.023), ('Flavoured cereal/nut/fruits bars', 0.051), ('Chocolate flavoured consumables and flavoured drinks', 0.054)]"
3877,positive,18/6/20,"['like', 'short', 'cute', 'stretch', 'cover', 'vital', 'comfortable', 'stretchy', 'tight', 'wash', 'nice', 'pilling', 'problem', 'gold', 'rear', 'design', 'peeling', 'coming']","[('Coffee and tea flavor', -0.028), ('Healthy and allergy-friendly snacks', 0.002), ('Coffee and its complements', 0.001), ('Locations and prices', -0.005), ('Snack/Protein Bars', -0.008), ('Flavoured cereal/nut/fruits bars', -0.004), ('Chocolate flavoured consumables and flavoured drinks', -0.011)]"
3878,positive,20/8/20,"['dried', 'pineapple', 'good', 'quality', 'pineapple', 'piece', 'good', 'size', 'year', 'old', 'daughter', 'love', 'request', 'school', 'snack', 'pack']","[('Coffee and tea flavor', -0.124), ('Healthy and allergy-friendly snacks', 0.063), ('Coffee and its complements', -0.037), ('Locations and prices', 0.018), ('Snack/Protein Bars', 0.034), ('Flavoured cereal/nut/fruits bars', 0.028), ('Chocolate flavoured consumables and flavoured drinks', -0.021)]"
3879,negative,1/6/21,"['sold', 'amazon', 'package', 'arrived', 'leaked', 'cap', 'unsealed', 'easily', 'opened', 'liquid', 'ran', 'faster', 'normal', 'believe', 'amazon', 'sold', 'product', 'unhappy']","[('Coffee and tea flavor', -0.065), ('Healthy and allergy-friendly snacks', 0.018), ('Coffee and its complements', -0.001), ('Locations and prices', 0.067), ('Snack/Protein Bars', -0.018), ('Flavoured cereal/nut/fruits bars', 0.01), ('Chocolate flavoured consumables and flavoured drinks', 0.035)]"
3880,positive,4/7/21,"['bean', 'came', 'packaged', 'time', 'problem', 'bean', 'good', 'quality']","[('Coffee and tea flavor', -0.108), ('Healthy and allergy-friendly snacks', 0.011), ('Coffee and its complements', 0.052), ('Locations and prices', 0.077), ('Snack/Protein Bars', -0.012), ('Flavoured cereal/nut/fruits bars', -0.018), ('Chocolate flavoured consumables and flavoured drinks', -0.0)]"
3881,positive,5/2/20,"['buying', 'pig', 'ear', 'brother', 'dog', 'year', 'best', 'quality', 'purchase', 'bigger', 'quality', 'good', 'purchase', 'online', 'store']","[('Coffee and tea flavor', -0.117), ('Healthy and allergy-friendly snacks', 0.041), ('Coffee and its complements', -0.009), ('Locations and prices', 0.168), ('Snack/Protein Bars', -0.029), ('Flavoured cereal/nut/fruits bars', 0.034), ('Chocolate flavoured consumables and flavoured drinks', -0.055)]"
3882,positive,22/7/19,"['trophy', 'nut', 'excellent', 'quality', 'fresh', 'cashew', 'roasted', 'dry', 'size', 'pack', 'convenient']","[('Coffee and tea flavor', -0.082), ('Healthy and allergy-friendly snacks', 0.038), ('Coffee and its complements', -0.008), ('Locations and prices', 0.016), ('Snack/Protein Bars', 0.037), ('Flavoured cereal/nut/fruits bars', 0.02), ('Chocolate flavoured consumables and flavoured drinks', 0.012)]"
3883,positive,2/2/20,"['tahitian', 'vanilla', 'bean', 'looking', 'glad', 'couple', 'order', 'bean', 'mould', 'growing', 'toss', 'downside', 'arrived', 'little', 'early']","[('Coffee and tea flavor', -0.064), ('Healthy and allergy-friendly snacks', 0.0), ('Coffee and its complements', 0.032), ('Locations and prices', 0.025), ('Snack/Protein Bars', -0.005), ('Flavoured cereal/nut/fruits bars', -0.018), ('Chocolate flavoured consumables and flavoured drinks', 0.008)]"
3884,positive,22/11/20,"['husband', 'enjoy', 'product', 'purchase', 'german', 'baptist', 'bulk', 'food', 'store', 'town', 'tried', 'black', 'currant', 'blueberry', 'skeptical', 'husband', 'brought', 'bottle', 'thought', 'figured', 'try', 'price', 'sorry', 'quality', 'flavor', 'easy', 'mix', 'great', 'price', 'dilute', 'party', 'syrup', 'part', 'water', 'actually', 'use', 'water', 'want', 'sweeti', 'highly', 'recommend', 'product']","[('Coffee and tea flavor', -0.192), ('Healthy and allergy-friendly snacks', 0.026), ('Coffee and its complements', -0.007), ('Locations and prices', 0.063), ('Snack/Protein Bars', -0.097), ('Flavoured cereal/nut/fruits bars', 0.04), ('Chocolate flavoured consumables and flavoured drinks', 0.05)]"
3885,positive,1/3/20,"['espresso', 'pod', 'way', 'use', 'mypressi', 'espresso', 'maker', 'love', 'pod', 'snap', 'lucaffe', 'mixed', 'case', 'includes', 'skus', 'kind', 'wish', 'tasty', 'complain', 'arrived', 'loose', 'box', 'surprising', 'particular', 'problem', 'star', 'complaint', 'trivial', 'irrelevant', 'quality', 'product']","[('Coffee and tea flavor', -0.089), ('Healthy and allergy-friendly snacks', 0.007), ('Coffee and its complements', 0.013), ('Locations and prices', 0.028), ('Snack/Protein Bars', -0.003), ('Flavoured cereal/nut/fruits bars', -0.001), ('Chocolate flavoured consumables and flavoured drinks', 0.004)]"
3886,positive,23/11/20,"['high', 'quality', 'tea', 'instantly', 'tell', 'difference', 'earl', 'grey', 'common', 'one', 'grocery', 'store', 'quality', 'steep', 'twice', 'cup', 'instead']","[('Coffee and tea flavor', -0.116), ('Healthy and allergy-friendly snacks', -0.11), ('Coffee and its complements', -0.05), ('Locations and prices', 0.081), ('Snack/Protein Bars', 0.017), ('Flavoured cereal/nut/fruits bars', 0.024), ('Chocolate flavoured consumables and flavoured drinks', 0.044)]"
3887,positive,5/4/21,"['good', 'product', 'increase', 'change', 'subscription', 'love', 'product', 'continue', 'buying', 'future']","[('Coffee and tea flavor', -0.119), ('Healthy and allergy-friendly snacks', 0.037), ('Coffee and its complements', -0.01), ('Locations and prices', 0.07), ('Snack/Protein Bars', -0.016), ('Flavoured cereal/nut/fruits bars', 0.029), ('Chocolate flavoured consumables and flavoured drinks', 0.012)]"
3888,positive,27/4/20,"['second', 'time', 'ordered', 'bag', 'amazon', 'time', 'gotten', 'freshest', 'good', 'gotten', 'store', 'movie', 'tough', 'hard', 'loved', 'thought', 'came', 'soft', 'chewy', 'awesome']","[('Coffee and tea flavor', -0.12), ('Healthy and allergy-friendly snacks', 0.042), ('Coffee and its complements', -0.019), ('Locations and prices', 0.086), ('Snack/Protein Bars', 0.018), ('Flavoured cereal/nut/fruits bars', -0.021), ('Chocolate flavoured consumables and flavoured drinks', 0.035)]"
3889,positive,8/3/21,"['good', 'looking', 'good', 'hand', 'feeling', 'stable', 'cold', 'hot', 'water', 'got', 'hour', 'placed', 'order']","[('Coffee and tea flavor', -0.114), ('Healthy and allergy-friendly snacks', 0.005), ('Coffee and its complements', -0.012), ('Locations and prices', -0.027), ('Snack/Protein Bars', -0.072), ('Flavoured cereal/nut/fruits bars', -0.021), ('Chocolate flavoured consumables and flavoured drinks', 0.047)]"
3890,negative,30/1/20,"['soft', 'stale', 'ate', 'opened', 'jug', 'throw', 'rest', 'away']","[('Coffee and tea flavor', -0.04), ('Healthy and allergy-friendly snacks', 0.015), ('Coffee and its complements', 0.001), ('Locations and prices', 0.005), ('Snack/Protein Bars', 0.004), ('Flavoured cereal/nut/fruits bars', -0.032), ('Chocolate flavoured consumables and flavoured drinks', -0.021)]"
3891,negative,22/7/19,"['noamally', 'different', 'brand', 'costco', 'far', 'superior', 'keenan', 'farm', 'priced', 'copetitively', 'good', 'quaity', 'order']","[('Coffee and tea flavor', -0.051), ('Healthy and allergy-friendly snacks', 0.003), ('Coffee and its complements', 0.005), ('Locations and prices', 0.022), ('Snack/Protein Bars', -0.004), ('Flavoured cereal/nut/fruits bars', -0.008), ('Chocolate flavoured consumables and flavoured drinks', 0.018)]"
3892,positive,2/2/20,"['product', 'good', 'quality', 'organic', 'tea', 'drink', 'everyday', 'breaking', 'bank', 'like', 'vary', 'type', 'tea', 'drink', 'day', 'fine', 'standard', 'enjoyable', 'drink']","[('Coffee and tea flavor', -0.181), ('Healthy and allergy-friendly snacks', -0.248), ('Coffee and its complements', -0.128), ('Locations and prices', -0.046), ('Snack/Protein Bars', -0.095), ('Flavoured cereal/nut/fruits bars', 0.05), ('Chocolate flavoured consumables and flavoured drinks', -0.036)]"
3893,negative,2/9/20,"['placed', 'order', 'product', 'march', 'pleased', 'received', 'tried', 'coconut', 'milk', 'coconut', 'milk', 'creamy', 'shake', 'opening', 'layer', 'tasty', 'cream', 'finished', 'case', 'end', 'decided', 'sign', 'subscription', 'plan', 'roland', 'coconut', 'milk', 'new', 'case', 'arrived', 'quickly', 'content', 'can', 'time', 'coconut', 'milk', 'watery', 'flavor', 'fond', 'layer', 'cream', 'sounded', 'differently', 'shook', 'thinner', 'consistencyboth', 'product', 'roland', 'organic', 'coconut', 'milk', 'notice', 'slight', 'difference', 'can', 'thicker', 'tasty', 'can', 'australian', 'certified', 'organic', 'copyright', 'product', 'thailand', 'watery', 'can', 'came', 'subscription', 'klbd', 'symbol', 'certified', 'control', 'union', 'certification', 'copyright', 'product', 'sri', 'lanka', 'can', 'listed', 'ingredient', 'nutrition', 'note', 'problem', 'packaging', 'order', 'minor', 'dent', 'can', 'consider', 'throwing', 'away', 'packaging', 'subscription', 'order', 'mess', 'completely', 'falling', 'apart', 'fell', 'box', 'picked', 'actually', 'opened', 'box', 'slid', 'can', 'opened', 'hole', 'fell', 'dented', 'think', 'result', 'fall', 'good', 'reviewed', 'product', 'receiving', 'order', 'given', 'star', 'lack', 'consistency', 'product', 'quality', 'poor', 'flavor', 'order', 'lead', 'product', 'star', 'review']","[('Coffee and tea flavor', -0.158), ('Healthy and allergy-friendly snacks', 0.047), ('Coffee and its complements', -0.016), ('Locations and prices', 0.037), ('Snack/Protein Bars', -0.066), ('Flavoured cereal/nut/fruits bars', 0.0), ('Chocolate flavoured consumables and flavoured drinks', 0.054)]"
3894,positive,26/1/21,"['drinking', 'lot', 'lot', 'tea', 'past', 'month', 'work', 'low', 'carb', 'diet', 'regime', 'buying', 'variety', 'grocery', 'store', 'decided', 'economical', 'simply', 'buy', 'large', 'sampler', 'mind', 'randomly', 'chose', 'finest', 'tea', 'classic', 'collection', 'pleased', 'quality', 'tea', 'peach', 'tea', 'fact', 'favorite', 'collection', 'english', 'breakfast', 'tea', 'fan', 'flavor', 'watching', 'tea', 'collection']","[('Coffee and tea flavor', -0.185), ('Healthy and allergy-friendly snacks', -0.32), ('Coffee and its complements', -0.199), ('Locations and prices', 0.054), ('Snack/Protein Bars', 0.075), ('Flavoured cereal/nut/fruits bars', 0.018), ('Chocolate flavoured consumables and flavoured drinks', 0.002)]"
